"201410";"1";"COD39";"CRN-40";"Login estudiante2622";"3,03";"4,89";"3,62";
"201410";"1";"COD39";"CRN-40";"Login estudiante2623";"3,64";"4,17";"4,31";
"201410";"1";"COD39";"CRN-40";"Login estudiante2624";"3,66";"5,56";"4,01";
"201410";"1";"COD39";"CRN-40";"Login estudiante2625";"3,6";"4,83";"3,92";
"201410";"1";"COD39";"CRN-40";"Login estudiante2626";"3,05";"4,81";"4,33";
"201410";"1";"COD39";"CRN-40";"Login estudiante2627";"3,66";"4,92";"4,32";
"201410";"1";"COD39";"CRN-40";"Login estudiante2628";"2,8";"4,14";"3,69";
"201410";"1";"COD39";"CRN-40";"Login estudiante2629";"4,4";"5,19";"4,71";
"201410";"1";"COD39";"CRN-40";"Login estudiante2630";"3,22";"4,88";"4,44";
"201410";"1";"COD39";"CRN-40";"Login estudiante2631";"3,49";"4,83";"4,1";
"201410";"1";"COD39";"CRN-40";"Login estudiante2632";"3,54";"4,33";"4,18";
"201410";"1";"COD103";"CRN-104";"Login estudiante2633";"4,02";"7,5";"3,36";
"201410";"1";"COD103";"CRN-104";"Login estudiante2634";"3,57";"8,63";"3,34";
"201410";"1";"COD103";"CRN-104";"Login estudiante2635";"4,02";"10,72";"3,31";
"201410";"1";"COD103";"CRN-104";"Login estudiante2636";"3,9";"7,22";"3,33";
"201410";"1";"COD103";"CRN-104";"Login estudiante2637";"3,45";"8,63";"3,25";
"201410";"1";"COD103";"CRN-104";"Login estudiante2638";"3,21";"7,5";"3,27";
"201410";"1";"COD103";"CRN-104";"Login estudiante2639";"2,84";"8,57";"3,41";
"201410";"1";"COD103";"CRN-104";"Login estudiante2640";"3,36";"10,79";"3,64";
"201410";"1";"COD103";"CRN-104";"Login estudiante2580";"3,62";"7,34";"3,47";
"201410";"1";"COD103";"CRN-104";"Login estudiante2641";"4,37";"8,51";"3,44";
"201410";"1";"COD103";"CRN-104";"Login estudiante2642";"3,95";"8,06";"3,41";
"201410";"1";"COD103";"CRN-104";"Login estudiante2581";"2,92";"8,06";"3,37";
"201410";"1";"COD103";"CRN-104";"Login estudiante2643";"3,99";"8,09";"3,63";
"201410";"1";"COD103";"CRN-104";"Login estudiante2644";"4,56";"8,87";"3,96";
"201410";"1";"COD103";"CRN-104";"Login estudiante2645";"3,48";"7,36";"3,49";
"201410";"1";"COD103";"CRN-104";"Login estudiante2646";"3,58";"8,18";"3,61";
"201410";"1";"COD103";"CRN-104";"Login estudiante2647";"4,17";"8";"3,77";
"201410";"1";"COD103";"CRN-104";"Login estudiante2648";"3,54";"6,83";"3,66";
"201410";"1";"COD103";"CRN-104";"Login estudiante2649";"3,84";"6,86";"3,47";
"201410";"1";"COD103";"CRN-104";"Login estudiante2650";"4,47";"7,83";"3,87";
"201410";"1";"COD103";"CRN-104";"Login estudiante2651";"4,55";"7,82";"3,8";
"201410";"1";"COD103";"CRN-104";"Login estudiante2652";"3,28";"7,22";"3,39";
"201410";"1";"COD103";"CRN-104";"Login estudiante2653";"4,06";"6,83";"3,53";
"201410";"1";"COD103";"CRN-104";"Login estudiante2654";"3,95";"6,28";"3,69";
"201410";"1";"COD103";"CRN-104";"Login estudiante2655";"3,18";"6,89";"3,74";
"201410";"1";"COD103";"CRN-104";"Login estudiante2656";"4,17";"8,6";"4,21";
"201410";"1";"COD103";"CRN-104";"Login estudiante2657";"3,72";"8,66";"3,84";
"201410";"1";"COD103";"CRN-104";"Login estudiante2658";"3,77";"7,72";"3,51";
"201410";"1";"COD103";"CRN-104";"Login estudiante2659";"4,32";"8,06";"4,3";
"201410";"1";"COD103";"CRN-104";"Login estudiante2660";"3,47";"5,58";"3,37";
"201410";"1";"COD103";"CRN-104";"Login estudiante2661";"4,27";"7,42";"3,91";
"201410";"1";"COD103";"CRN-104";"Login estudiante2662";"4,35";"7,4";"4,39";
"201410";"1";"COD103";"CRN-104";"Login estudiante2663";"3,47";"7,45";"3,87";
